cell,dataset,selector,expected_candidate_count,planned_k,preparation_group,score_group,selection_group,configuration
aagu015-s-cora-seed212-r0.01/gt_full,Cora,gt_full,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,56b9a1d18f63a10f099a613bfea9c565ec6a3c236f7de5e273bc4f6bbc06e549,5d1bc8e45f0a8597e0cd0d07f4caaddb88c04e9393f270e40f0d9e2a0ea072fd,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/p_point,Cora,p_point,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,967b13d2dca1a97fd04c73b555063df2727476b1bf928153a1a5fb854da55a10,425ee9ebcfdc138ba9554ec4ac1a4ba13a1108e8d5867b1e6d3e869930590913,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/p_simple,Cora,p_simple,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,cebca9ba67fb3abda64c697091978525839d5008d9ddf3b32cc9448aa025c190,2ace5f89c30463b3bde8422193218055d695bc5c6b5bf6290d53e9d5a2febd35,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/p_graph,Cora,p_graph,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,3076f1f3e6fcbe9bda16109ab22eaf550055016f8be6977e21bbc55cb79b1ce1,c2e0cfbb1f07f2a57e70e7233be883a2a0f1903daae84ce2aaeaae8ad43f0087,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_point_3,Cora,tracin_cp_point_3,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,8ad603183c46f24de5ddec260a77c7b0bb08dcd463a43fd65b370774102f0504,fee7e21e4b08fd9b7142530cafd2dcec5e029f68c84e721db4b5c38ec0591299,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_point_6,Cora,tracin_cp_point_6,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,bdec746cc52b2ac2fd9069a34d4e8bc0db73a518e0e4a20e5c4ff6e28cbfb9d9,1465dc4392ee4623b87b58dcdf35210c972470b8687405beb60fc77e2e58328e,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_simple_3,Cora,tracin_cp_simple_3,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,809594385485a02236ecbfff9f3f578e20bf9159d73adf93434b7fcc34403233,35ad0d360eea2816e562a5d8b317777790a3502340a8eafc9143d1868b26a021,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_simple_6,Cora,tracin_cp_simple_6,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,1a00ce4e20fcdba811173201f9043ceea9058811f4a93e4a528037c4d58667b5,dfe1fece975be9be9df13b5698ef9f285cc4945073eb3a6ab008ca8f305be86d,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_graph_3,Cora,tracin_cp_graph_3,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,00cb3f5407e5b23d3b25ac0448e38dc5ee0b8842e385920cee017e04c35c09de,c0d4556b5580347bef6a46a74852e6a25622cfcbae701a33b6b5824bec623571,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/tracin_cp_graph_6,Cora,tracin_cp_graph_6,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,15f88ee533b8c4cd5e49d5afa3e9e89ceaa22b1ab67f0fde7d6737eb99a9dcb2,3a60d84074abf800c34ea2d8db7291128bb0ca9530ae9f45cfb3655d513cd532,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.01/legacy,Cora,legacy,1895,18,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,956f00b3cf51ad5e857b55858bae86cdebf3753120bc760d0fac03039099da39,f2e0af8dea76962e9536b4ae74582f9ce21d44076e29b3d0d1f553d5d7d38bdd,generated/stage_s/cora-seed212-r0.01.yaml
aagu015-s-cora-seed212-r0.05/degree,Cora,degree,1895,94,,b842bd89b0e8fbd170b1500d1e622b2468e44c3c4d4d589469246fd317d39db6,dcb84ca525ebab399bb2a8db226e3126e2fc369b2c8ff106ebcbc8690619abe5,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/random,Cora,random,1895,94,,1ae8db7f649b2b4f6a622a996c71db5665f210811d31f21a3ccae2e8fd9e883a,594cd2f8573a54113299ba61fccbff9fb522cad29efee047efa76ec60873c18a,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/a_grad_norm,Cora,a_grad_norm,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,a09f7ef1a4ff9bd4b61d012b15480e688f2a60f2936c0b94e94a12e7c6e37537,9044de427828f19f71fd4a79bf236d54c5e89316d4b46b83f0554fd58772d07d,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/b_param_hutch,Cora,b_param_hutch,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,9c1d1852f84bdcf764d3541ee99e4b2877f55fbb422964ad691fdafc1a3a3c4f,917792a2fe64365284eb79cb41dffaee800c562924ad571d9bb91983a180dc4d,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/r_point,Cora,r_point,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,9e90c2b7164535d55a624170a4525a457a72659eeef3d3547bda98bc5c96aeea,797a9468fb9bbc3a54e6e513c090c01448c1966cfb0283060a37da1fae96143c,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/gt_simple,Cora,gt_simple,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,15c916d5e33665b1148f96336dd4b5a09cb7414426b4bd424283894971570fd2,eeb4801181131f505140247124a5410828d3387de04b99662f8f713445004f30,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/gt_full,Cora,gt_full,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,56b9a1d18f63a10f099a613bfea9c565ec6a3c236f7de5e273bc4f6bbc06e549,918d4e0602aad5c65a9fd1879fc8059e48b2d04753dfe4aa0fc267a3a30d7d17,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/p_point,Cora,p_point,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,967b13d2dca1a97fd04c73b555063df2727476b1bf928153a1a5fb854da55a10,e70a3de8070cd5fec1ce18234efc5ce50878f5e08b89a8855bfe908fe31a52a3,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/p_simple,Cora,p_simple,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,cebca9ba67fb3abda64c697091978525839d5008d9ddf3b32cc9448aa025c190,96920ba3837c159e67bbb9b5b4a8159960a39bfb91f141fac04a728ced643a7e,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/p_graph,Cora,p_graph,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,3076f1f3e6fcbe9bda16109ab22eaf550055016f8be6977e21bbc55cb79b1ce1,ce6591eb06453756942d86b8988974f0abf3022074f040f94c4e2d0aeb001b4e,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_point_3,Cora,tracin_cp_point_3,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,8ad603183c46f24de5ddec260a77c7b0bb08dcd463a43fd65b370774102f0504,134d38e4d1193c4af281a9b89f9aff599e9ea580399ff0cbaa719dc36cc8eb09,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_point_6,Cora,tracin_cp_point_6,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,bdec746cc52b2ac2fd9069a34d4e8bc0db73a518e0e4a20e5c4ff6e28cbfb9d9,ae1593e13707facda306d4c8e8073a4c203a0ce38ce29a0b3fe08d6b6088c50b,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_simple_3,Cora,tracin_cp_simple_3,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,809594385485a02236ecbfff9f3f578e20bf9159d73adf93434b7fcc34403233,68ff030ac5cc472522527aa217990df88220559856566bbe1e095582f9efeafb,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_simple_6,Cora,tracin_cp_simple_6,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,1a00ce4e20fcdba811173201f9043ceea9058811f4a93e4a528037c4d58667b5,653071f5824f5c31beb064c5010448fb649073d8a5d23f03c916a3e9aebbc955,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_graph_3,Cora,tracin_cp_graph_3,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,00cb3f5407e5b23d3b25ac0448e38dc5ee0b8842e385920cee017e04c35c09de,5d19aa3b0e51b2aca6376abe5d5e100ff2a88c9b1a8885f0367bf3b84b48f907,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/tracin_cp_graph_6,Cora,tracin_cp_graph_6,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,15f88ee533b8c4cd5e49d5afa3e9e89ceaa22b1ab67f0fde7d6737eb99a9dcb2,2448293ed7f55152246d7c724f6ef9243cd31b7a009aeda13feeab90652fdc36,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed212-r0.05/legacy,Cora,legacy,1895,94,96e63dad0d1ad653daf5eda6739c806820429dd6642776b8417d65dc0f9d5335,956f00b3cf51ad5e857b55858bae86cdebf3753120bc760d0fac03039099da39,8bd3fb8e65f0ff3b3901b1df493e2bac28257c11f6e4fa0888486e94199397bf,generated/stage_s/cora-seed212-r0.05.yaml
aagu015-s-cora-seed42-r0.01/degree,Cora,degree,1895,18,,b842bd89b0e8fbd170b1500d1e622b2468e44c3c4d4d589469246fd317d39db6,8d2cb591425faae6aee500898f08b8d44beb41e56c743993b4a52baebe6d196d,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/random,Cora,random,1895,18,,1ae8db7f649b2b4f6a622a996c71db5665f210811d31f21a3ccae2e8fd9e883a,0308eaf879f6c5e02cc30b8fffa4b3938144f20bc94c5d39df24f35f49908703,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/a_grad_norm,Cora,a_grad_norm,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,8d2114cd2933fb5890234e0e51a526693ea49b6afa07a38f5afd35c0d3741f2d,907f95e6dd26f87c023f69a2c5f139c00b038da7bf36c3ce209036d44a3970c1,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/b_param_hutch,Cora,b_param_hutch,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,4f4e52b9580d2781416f661c6620fddb8a5296c012b8dea6475cc83f62064d52,46e024a79dfd4ed00b9bbb1172aaa3daaaf3440db889347bf6961c191e1e1a84,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/r_point,Cora,r_point,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,971df93a039ea14d7c5bda6dc577370f139b378ef23933cedc4dd0e7aa8fd2f3,833f7c860c25b3906cd22952a09b63389106ce12c94c6ebfa0e9019713007c1e,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/gt_simple,Cora,gt_simple,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,8c2a9b6f981a26525d2cd0d6506f1e44464a94bd79023e4653111ee741af5a0c,afb2c98ca06d5079774dc351a90932d1f991b6168d8a48032291a296ca72ab3e,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/gt_full,Cora,gt_full,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,9d6c1bf9d3b0d36ebc69d5f766ca78527d00bd3d63bef62402c89e2338b862c6,f75f72b42eb889ffcc3782c67b9ff953b74f97b7651d36a0482967bd3245ff2c,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/p_point,Cora,p_point,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,201c56e910f93be21b0371d1504ed3b48ce640c2b39556909ddb129549a24112,ea658fee48bd76a8cef0706ef35c4aec565b1bf9e6bf24d298629f515f599a18,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/p_simple,Cora,p_simple,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,fabaae88f1bfac47c305a49ded4678cca982d36b714cfb31d7d9793ba67ce310,61a87df14a75df0e23d16065fba3cf1d66fa1e0101c63252897838c3306d5637,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/p_graph,Cora,p_graph,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,f33f76196404f8d2ca487ed3bc66fe5effc0fbc1ccbe7f63afa417a951f462d0,9804231e6eb1e60bedd71d84f8e66abdb81c809f2ba447ff48b583dc57d44437,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_point_3,Cora,tracin_cp_point_3,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,9bdd0be51ce63fd0fd316e67e2c805a70595130d4e3970a57263aa667d375336,49427100270493b87f9671e3b83be0ee500a5d29d76bed0742682efe14cada70,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_point_6,Cora,tracin_cp_point_6,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,220f8624d221faf8881fd226452d53c189dcd70cba4976fb35be0d2a8a60657b,50df1eb87ee99d94775b06d1cf24fe4aeb088edeb148c39ec277fabfd7698387,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_simple_3,Cora,tracin_cp_simple_3,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,0a88d59396bc615de594957cc63d07fb48c42cd47c46a9b4e9231ccaf9e14594,f8a5a377ea4a9c09aa3fad9abc51f7dffc98f61aca7e2e69e013d1f2c7689288,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_simple_6,Cora,tracin_cp_simple_6,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,7db1dc07bc038e6079b7220041b51f1e814617e13f9dc571d34854bd32e98482,7bf084a1215d31aabb3b292c0cec7d3f1c401f3dd4a4564eb93d946e69afae30,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_graph_3,Cora,tracin_cp_graph_3,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,d4e824b22f60985a7b4a7b690b7cf720ce578961704c8d66ef109d691d3cabb3,d09907da9ff52b47b8293d33360bbe47b6f46cc4e691ab46f48bafe6b88c4190,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/tracin_cp_graph_6,Cora,tracin_cp_graph_6,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,7a83300a4782b4d2f031c46ddd0a9c7e497664ee4ad1506611f2b70af4f460ba,d18f6567325989b61324cfd1d36de566fe6389483df4673b3d0cacb58a45c25d,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.01/legacy,Cora,legacy,1895,18,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,44a3e7792e2985b8c30d1c5e504ccb9c03eda4a4e35bb051e63fab92782f84de,ad9543c1f33aa7f564f1c0ae773dacb0caa0097f63b93ba9fe29fb741e212fe6,generated/stage_s/cora-seed42-r0.01.yaml
aagu015-s-cora-seed42-r0.05/degree,Cora,degree,1895,94,,b842bd89b0e8fbd170b1500d1e622b2468e44c3c4d4d589469246fd317d39db6,dcb84ca525ebab399bb2a8db226e3126e2fc369b2c8ff106ebcbc8690619abe5,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/random,Cora,random,1895,94,,1ae8db7f649b2b4f6a622a996c71db5665f210811d31f21a3ccae2e8fd9e883a,594cd2f8573a54113299ba61fccbff9fb522cad29efee047efa76ec60873c18a,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/a_grad_norm,Cora,a_grad_norm,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,8d2114cd2933fb5890234e0e51a526693ea49b6afa07a38f5afd35c0d3741f2d,1445fd72c809d9af58b8a078af08c405019f2d5bfe8a7c617772a73ee07cff20,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/b_param_hutch,Cora,b_param_hutch,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,4f4e52b9580d2781416f661c6620fddb8a5296c012b8dea6475cc83f62064d52,7ce8d26c073e7addbab7b212a605c70bfe5c59a6e483d289a29d7392bd80b285,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/r_point,Cora,r_point,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,971df93a039ea14d7c5bda6dc577370f139b378ef23933cedc4dd0e7aa8fd2f3,e713eefdd5acc5fcb74261737aedef26e5e196c959af9b7d1a21a207710ac92b,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/gt_simple,Cora,gt_simple,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,8c2a9b6f981a26525d2cd0d6506f1e44464a94bd79023e4653111ee741af5a0c,ee832c7a435752c6a8a31ff8feba47a54b8a8481e68173d29ce897efffdbb889,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/gt_full,Cora,gt_full,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,9d6c1bf9d3b0d36ebc69d5f766ca78527d00bd3d63bef62402c89e2338b862c6,c563fcf70f5d29225335bfad9e30804540bc469946e3a4242630b102685d24fe,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/p_point,Cora,p_point,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,201c56e910f93be21b0371d1504ed3b48ce640c2b39556909ddb129549a24112,024c94f3fad27b43b23126ba72625e18ddd756d6eafe96a4e781d1010281758a,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/p_simple,Cora,p_simple,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,fabaae88f1bfac47c305a49ded4678cca982d36b714cfb31d7d9793ba67ce310,99b0860c3246afa23a5a6e1e332ba7bb3c93200203fdaf15041ffe9c1eee0042,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/p_graph,Cora,p_graph,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,f33f76196404f8d2ca487ed3bc66fe5effc0fbc1ccbe7f63afa417a951f462d0,571a314a4e7f3d4207c2ee96b27e7fce0fbeebbbc68c749c70acfa1f72b973b3,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_point_3,Cora,tracin_cp_point_3,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,9bdd0be51ce63fd0fd316e67e2c805a70595130d4e3970a57263aa667d375336,0c3c9ed323440903cd38ba2269d1e9380107b26e597efda44e7fbc8d1962cdff,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_point_6,Cora,tracin_cp_point_6,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,220f8624d221faf8881fd226452d53c189dcd70cba4976fb35be0d2a8a60657b,d9c6fe6f37cd3453fcc84eb9548212129100e71f0f159e444dcbd6c86b19461b,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_simple_3,Cora,tracin_cp_simple_3,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,0a88d59396bc615de594957cc63d07fb48c42cd47c46a9b4e9231ccaf9e14594,ee6e302cf12c1c1ea545e925462e00413d965d55e0ce93629ff6632b8eec2624,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_simple_6,Cora,tracin_cp_simple_6,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,7db1dc07bc038e6079b7220041b51f1e814617e13f9dc571d34854bd32e98482,46c17abcd7f20cfb339f292ab199d3a795a58d611bc9f33f02bbe09a399c1656,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_graph_3,Cora,tracin_cp_graph_3,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,d4e824b22f60985a7b4a7b690b7cf720ce578961704c8d66ef109d691d3cabb3,5144bf8aee9d3df2d7a3ce1567bf9167cfe09345b7e809d39d0178f13810c162,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/tracin_cp_graph_6,Cora,tracin_cp_graph_6,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,7a83300a4782b4d2f031c46ddd0a9c7e497664ee4ad1506611f2b70af4f460ba,b55daff54ea30183c44f2a20a04c4b64a46a14fb650c12017efc236170181c08,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-cora-seed42-r0.05/legacy,Cora,legacy,1895,94,cbe51d889ce0ba5f2ec230ab53bbb1ffb978e934f7a13b1db508769c7fb1f8ec,44a3e7792e2985b8c30d1c5e504ccb9c03eda4a4e35bb051e63fab92782f84de,a387d1303c1a21010427a90d63333a89139fc6a6bae63b3fe97ebf522340bce4,generated/stage_s/cora-seed42-r0.05.yaml
aagu015-s-pubmed-seed2024-r0.01/degree,PubMed,degree,13801,138,,c28f8b27927158f4bff46709c2f67a93dea1ba721d6d36db7424190ee1bf62c2,0b1d4a0a27e32d51ee6598180687d7f90f6254c999f3511154a5c07db90b42e7,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/random,PubMed,random,13801,138,,679b89310b6b5ef25c5df60f76290577911598c8c3d771243915f591b0e0300c,3322706286ebca81225c7449b945a94fdb09d7901b7ce7c1ad4c2199f0da23ad,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/a_grad_norm,PubMed,a_grad_norm,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,7abb113fded4f6b3b6838947afd54ac6f4d067ed0e0e13a8c0a2256365a12821,af5eb19d412ce57b230d76a97e746178cd71d90db6ecb696ab535d123390a8f4,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/b_param_hutch,PubMed,b_param_hutch,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,39216d7f0e0b4a2169a5812a77e4368876a901a77def9e8a3f3e0b8669441a45,5670476c3775d835b7d35153c77699049e1f01d27659ca90d49d609ebb9385d0,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/r_point,PubMed,r_point,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,b832e2f21535d8ae980724706ffc6c0f2fa79bd27dcc8bd64a98af9008dab241,cf19b1769ce17c2c7f1a5dcc2fe2e158ebc3c40c30d8e708058c6d3a3be204cb,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/gt_simple,PubMed,gt_simple,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,12aa0297056ec03f7055bea7922b5b9d7025ee30afbed478329248d93419390e,9f3224a9b723efcaf5c3b8a5cb4fb80b6d220b92a818a1f5cfc53c196ff6ae9c,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/gt_full,PubMed,gt_full,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,55d4fbf3f03934dfa442deb4358a4159fec5074b341d574500607890a236bc10,ef2384fc9dcba580658850d2ea8797443308dc69a813116faea0903759546588,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/p_point,PubMed,p_point,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,ce04c7911cd88c688e141c57e61a7413f5a151863ef8fe452b6a1ff713be3677,e5de6381fc1f63e7491bb0d2fde2d185115898e2851f70593bf46032695a4372,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/p_simple,PubMed,p_simple,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,2b15da2ed61bc6cb9b5da970389259a36ed985e4802559bb811487f79416256e,607353cbde33211e36079527ed0be33a270861d74259c7a74c8c0f559d47ea02,generated/stage_s/pubmed-seed2024-r0.01.yaml
aagu015-s-pubmed-seed2024-r0.01/p_graph,PubMed,p_graph,13801,138,f025ae9342047eb596fa8f4a5db7bdff919c1de5c7d3184eef121bfa9a436eb8,469b31673896628a37c9031f893d8c5e6331ae1d194f7bc4427ede47f723b8cb,176bca72704612e9c6f657c21237ec9b6c59ef644a3f6f8eb7a990ff10d35dff,generated/stage_s/pubmed-seed2024-r0.01.yaml
